14052000;Sparkasse Mecklenburg-Schwerin;Lübtheen
14052000;Sparkasse Mecklenburg-Schwerin;Malliß
14052000;Sparkasse Mecklenburg-Schwerin;Neu Kaliß
14052000;Sparkasse Mecklenburg-Schwerin;Neustadt-Glewe
14052000;Sparkasse Mecklenburg-Schwerin;Pampow
14052000;Sparkasse Mecklenburg-Schwerin;Schwerin, Meckl
14052000;Sparkasse Mecklenburg-Schwerin;Vellahn
14052000;Sparkasse Mecklenburg-Schwerin;Wittenburg, Meckl
14052000;Sparkasse Mecklenburg-Schwerin;Wöbbelin
14052000;Sparkasse Mecklenburg-Schwerin;Zarrentin, Meckl
14061308;Volks- und Raiffeisenbank;Brüel
14061308;Volks- und Raiffeisenbank;Bützow
14061308;Volks- und Raiffeisenbank;Dabel
14061308;Volks- und Raiffeisenbank;Dobbertin
14061308;Volks- und Raiffeisenbank;Ganzlin
14061308;Volks- und Raiffeisenbank;Goldberg, Meckl
14061308;Volks- und Raiffeisenbank;Güstrow
14061308;Volks- und Raiffeisenbank;Krakow am See
14061308;Volks- und Raiffeisenbank;Laage
14061308;Volks- und Raiffeisenbank;Lalendorf
14061308;Volks- und Raiffeisenbank;Lübz
14061308;Volks- und Raiffeisenbank;Plau
14061308;Volks- und Raiffeisenbank;Schwaan
14061308;Volks- und Raiffeisenbank;Sternberg, Meckl
14061308;Volks- und Raiffeisenbank;Ventschow
14061308;Volks- und Raiffeisenbank;Warin
14080000;Commerzbank;Parchim
14080000;Commerzbank;Schwerin, Meckl
14080000;Commerzbank;Wismar, Meckl
14080011;Commerzbank;Schwerin, Meckl
14091464;VR-Bank Schwerin;Parchim
14091464;VR-Bank;Ludwigslust, Meckl
14091464;VR-Bank;Schwerin, Meckl
15000000;Bundesbank;Neubrandenburg, Meckl
15040068;Commerzbank;Bergen auf Rügen
15040068;Commerzbank;Greifswald, Hansestadt
15040068;Commerzbank;Neubrandenburg, Meckl
15040068;Commerzbank;Stralsund
15050100;Müritz-Sparkasse;Röbel
15050100;Müritz-Sparkasse;Waren
15050200;Sparkasse Neubrandenburg-Demmin;Altentreptow
15050200;Sparkasse Neubrandenburg-Demmin;Dargun
15050200;Sparkasse Neubrandenburg-Demmin;Demmin, Hansestadt
15050200;Sparkasse Neubrandenburg-Demmin;Gielow
15050200;Sparkasse Neubrandenburg-Demmin;Jarmen
15050200;Sparkasse Neubrandenburg-Demmin;Loitz
15050200;Sparkasse Neubrandenburg-Demmin;Malchin
15050200;Sparkasse Neubrandenburg-Demmin;Neubrandenburg, Meckl
15050200;Sparkasse Neubrandenburg-Demmin;Neukalen
15050200;Sparkasse Neubrandenburg-Demmin;Stavenhagen, Reuterstadt
15050400;Sparkasse Uecker-Randow;Eggesin
15050400;Sparkasse Uecker-Randow;Ferdinandshof, Vorpommern
15050400;Sparkasse Uecker-Randow;Jatznick
15050400;Sparkasse Uecker-Randow;Löcknitz, Vorpommern
15050400;Sparkasse Uecker-Randow;Pasewalk
15050400;Sparkasse Uecker-Randow;Penkun
15050400;Sparkasse Uecker-Randow;Strasburg (Uckermark)
15050400;Sparkasse Uecker-Randow;Torgelow, Vorpommern
15050400;Sparkasse Uecker-Randow;Ueckermünde
15050500;Sparkasse Vorpommern;Anklam
15050500;Sparkasse Vorpommern;Bad Sülze
15050500;Sparkasse Vorpommern;Barth
15050500;Sparkasse Vorpommern;Born, Darß
15050500;Sparkasse Vorpommern;Dierhagen, Ostseebad
15050500;Sparkasse Vorpommern;Ducherow
15050500;Sparkasse Vorpommern;Elmenhorst, Vorpommern
15050500;Sparkasse Vorpommern;Franzburg
15050500;Sparkasse Vorpommern;Greifswald, Hansestadt
15050500;Sparkasse Vorpommern;Grimmen
15050500;Sparkasse Vorpommern;Gützkow
15050500;Sparkasse Vorpommern;Karlsburg
15050500;Sparkasse Vorpommern;Karlshagen
15050500;Sparkasse Vorpommern;Koserow
15050500;Sparkasse Vorpommern;Kröslin
15050500;Sparkasse Vorpommern;Lassan, Vorpommern
15050500;Sparkasse Vorpommern;Lubmin
15050500;Sparkasse Vorpommern;Marlow
15050500;Sparkasse Vorpommern;Neuenkirchen
15050500;Sparkasse Vorpommern;Niepars
15050500;Sparkasse Vorpommern;Ostseebad Heringsdorf
15050500;Sparkasse Vorpommern;Ostseebad Prerow
15050500;Sparkasse Vorpommern;Ostseebad Wustrow
15050500;Sparkasse Vorpommern;Reinberg
15050500;Sparkasse Vorpommern;Ribnitz-Damgarten
15050500;Sparkasse Vorpommern;Richtenberg
15050500;Sparkasse Vorpommern;Seebad Ahlbeck
15050500;Sparkasse Vorpommern;Seebad Bansin
15050500;Sparkasse Vorpommern;Stralsund
15050500;Sparkasse Vorpommern;Tribsees
15050500;Sparkasse Vorpommern;Trinwillershagen
15050500;Sparkasse Vorpommern;Usedom
15050500;Sparkasse Vorpommern;Velgast
15050500;Sparkasse Vorpommern;Wolgast
15050500;Sparkasse Vorpommern;Zingst, Ostseebad
15050500;Sparkasse Vorpommern;Zinnowitz, Ostseebad
15050500;Sparkasse Vorpommern;Ückeritz, Usedom
15051732;Sparkasse Mecklenburg-Strelitz;Burg Stargard
15051732;Sparkasse Mecklenburg-Strelitz;Feldberger Seenlandschaft
15051732;Sparkasse Mecklenburg-Strelitz;Friedland
15051732;Sparkasse Mecklenburg-Strelitz;Mirow, Meckl
15051732;Sparkasse Mecklenburg-Strelitz;Neustrelitz
15051732;Sparkasse Mecklenburg-Strelitz;Wesenberg, Meckl
15051732;Sparkasse Mecklenburg-Strelitz;Woldegk
15061618;Raiffeisenbank Mecklenburger Seenplatte;Blankensee
15061618;Raiffeisenbank Mecklenburger Seenplatte;Burg Stargard
15061618;Raiffeisenbank Mecklenburger Seenplatte;Feldberger Seenlandschaft
15061618;Raiffeisenbank Mecklenburger Seenplatte;Friedland
15061618;Raiffeisenbank Mecklenburger Seenplatte;Fünfseen
15061618;Raiffeisenbank Mecklenburger Seenplatte;Malchow, Meckl
15061618;Raiffeisenbank Mecklenburger Seenplatte;Mirow, Meckl
15061618;Raiffeisenbank Mecklenburger Seenplatte;Möllenhagen
15061618;Raiffeisenbank Mecklenburger Seenplatte;Neubrandenburg, Meckl
15061618;Raiffeisenbank Mecklenburger Seenplatte;Neustrelitz
15061618;Raiffeisenbank Mecklenburger Seenplatte;Penzlin
15061618;Raiffeisenbank Mecklenburger Seenplatte;Röbel /Müritz
15061618;Raiffeisenbank Mecklenburger Seenplatte;Vollrathsruhe
15061618;Raiffeisenbank Mecklenburger Seenplatte;Waren (Müritz)
15061618;Raiffeisenbank Mecklenburger Seenplatte;Wesenberg, Meckl
15061638;Volksbank Raiffeisenbank;Altentreptow
15061638;Volksbank Raiffeisenbank;Anklam
15061638;Volksbank Raiffeisenbank;Ducherow
15061638;Volksbank Raiffeisenbank;Eggesin
15061638;Volksbank Raiffeisenbank;Ferdinandshof, Vorpommern
15061638;Volksbank Raiffeisenbank;Greifswald, Hansestadt
15061638;Volksbank Raiffeisenbank;Gützkow
15061638;Volksbank Raiffeisenbank;Krien
15061638;Volksbank Raiffeisenbank;Lubmin
15061638;Volksbank Raiffeisenbank;Rosenow
15061638;Volksbank Raiffeisenbank;Torgelow, Vorpommern
15061638;Volksbank Raiffeisenbank;Ueckermünde
15061638;Volksbank Raiffeisenbank;Züssow
15061658;Raiffeisenbank Pasewalk-Strasburg;Groß Miltzow
15061658;Raiffeisenbank Pasewalk-Strasburg;Jatznick
15061658;Raiffeisenbank Pasewalk-Strasburg;Löcknitz, Vorpommern
15061658;Raiffeisenbank Pasewalk-Strasburg;Pasewalk
15061658;Raiffeisenbank Pasewalk-Strasburg;Penkun
15061658;Raiffeisenbank Pasewalk-Strasburg;Strasburg (Uckermark)
15061658;Raiffeisenbank Pasewalk-Strasburg;Woldegk
15061698;Raiffeisenbank Malchin;Dargun
15061698;Raiffeisenbank Malchin;Gielow
15061698;Raiffeisenbank Malchin;Malchin
15061698;Raiffeisenbank Malchin;Neukalen
15061698;Raiffeisenbank Malchin;Stavenhagen, Reuterstadt
15061698;Raiffeisenbank Malchin;Teterow
15061738;Raiffeisenbank;Neustrelitz
15080000;Commerzbank;Greifswald, Hansestadt
15080000;Commerzbank;Neubrandenburg, Meckl
15080000;Commerzbank;Pasewalk
15080000;Commerzbank;Stralsund
15080000;Commerzbank;Waren (Müritz)
15091674;Volksbank Demmin Nst Anklam;Anklam
